charging_userid,ev_model,station_id,power_consumption,charging_duration,charging_start_time,charging_end_time,charging_start_percentage,charging_end_percentage,charging_rate
U04155,Model_1,S020,40.51,2.34,2024-03-19 00:50:13,2024-03-19 03:10:37,74,99,17.31
U00504,Model_17,S054,10.77,1.85,2024-08-06 00:50:13,2024-08-06 02:41:13,3,12,5.82
U03310,Model_12,S025,2.23,0.74,2024-06-11 00:50:13,2024-06-11 01:34:37,11,26,3.01
U03826,Model_7,S012,29.56,1.89,2024-12-08 00:50:13,2024-12-08 02:43:37,60,76,15.64
U02160,Model_6,S033,10.69,0.97,2024-01-14 00:50:13,2024-01-14 01:48:25,79,87,11.02
U02314,Model_1,S070,11.05,0.64,2024-03-13 00:50:13,2024-03-13 01:28:37,42,100,17.26
U04557,Model_6,S056,11.79,1.08,2024-08-20 00:50:13,2024-08-20 01:55:01,45,53,10.92
U04842,Model_20,S041,2.1,0.58,2024-09-28 00:50:13,2024-09-28 01:25:01,68,71,3.62
U02577,Model_8,S026,25.52,1.67,2023-12-23 00:50:13,2023-12-23 02:30:25,20,57,15.28
U03907,Model_17,S036,8.1,1.24,2024-04-10 00:50:13,2024-04-10 02:04:37,29,44,6.53
U00747,Model_6,S018,37.4,2.72,2024-02-07 00:50:13,2024-02-07 03:33:25,70,76,13.75
U00898,Model_5,S037,8.52,0.79,2024-11-21 00:50:13,2024-11-21 01:37:37,33,46,10.79
U03550,Model_17,S010,23.73,1.17,2024-02-14 00:50:13,2024-02-14 02:00:25,20,25,20.28
U02074,Model_20,S070,7.46,2.48,2024-08-14 00:50:13,2024-08-14 03:19:01,18,62,3.01
U04031,Model_1,S062,26.93,1.6,2024-01-01 00:50:13,2024-01-01 02:26:13,50,54,16.83
U04398,Model_17,S033,17.19,1.36,2024-09-26 00:50:13,2024-09-26 02:11:49,18,88,12.64
U01421,Model_2,S061,49.47,2.3,2024-10-12 00:50:13,2024-10-12 03:08:13,77,86,21.51
U00572,Model_8,S065,45.99,2.83,2024-08-25 00:50:13,2024-08-25 03:40:01,71,89,16.25
U01741,Model_7,S005,51.87,2.45,2024-11-18 00:50:13,2024-11-18 03:17:13,77,86,21.17
U01376,Model_19,S040,32.49,1.82,2024-03-22 00:50:13,2024-03-22 02:39:25,42,87,17.85
U01562,Model_1,S054,26.74,1.43,2024-08-11 00:50:13,2024-08-11 02:16:01,54,88,18.7
U02539,Model_7,S037,37.31,2.65,2024-01-23 00:50:13,2024-01-23 03:29:13,80,86,14.08
U02948,Model_19,S020,9.52,1.24,2024-04-25 00:50:13,2024-04-25 02:04:37,14,92,7.68
U02014,Model_8,S014,33.64,2.61,2024-08-06 00:50:13,2024-08-06 03:26:49,52,85,12.89
U01651,Model_19,S039,45.49,2.95,2024-05-11 00:50:13,2024-05-11 03:47:13,7,24,15.42
U01898,Model_2,S046,31.31,2.88,2024-03-27 00:50:13,2024-03-27 03:43:01,66,84,10.87
U04037,Model_3,S040,17.39,1.47,2024-05-28 00:50:13,2024-05-28 02:18:25,6,9,11.83
U02544,Model_14,S042,51.43,2.34,2023-12-26 00:50:13,2023-12-26 03:10:37,55,90,21.98
U01162,Model_6,S028,28.11,2.99,2024-04-18 00:50:13,2024-04-18 03:49:37,78,92,9.4
U03752,Model_11,S029,16.12,2.92,2024-08-10 00:50:13,2024-08-10 03:45:25,13,50,5.52
U00139,Model_11,S045,27.49,2.39,2024-03-30 00:50:13,2024-03-30 03:13:37,34,88,11.5
U01648,Model_11,S026,4.74,1.01,2023-12-26 00:50:13,2023-12-26 01:50:49,69,85,4.69
U02664,Model_15,S032,28.16,1.67,2024-07-19 00:50:13,2024-07-19 02:30:25,10,47,16.86
U03401,Model_8,S015,24.3,1.9,2024-03-18 00:50:13,2024-03-18 02:44:13,75,82,12.79
U00102,Model_15,S027,6.28,1.95,2024-02-28 00:50:13,2024-02-28 02:47:13,64,91,3.22
U01513,Model_5,S028,3.95,1.06,2024-09-13 00:50:13,2024-09-13 01:53:49,32,92,3.73
U02272,Model_9,S069,40.1,2.86,2024-05-11 00:50:13,2024-05-11 03:41:49,52,67,14.02
U00025,Model_18,S057,4.9,0.7,2024-11-04 00:50:13,2024-11-04 01:32:13,19,55,7.0
U03702,Model_7,S043,14.64,1.23,2024-11-30 00:50:13,2024-11-30 02:04:01,53,99,11.9
U04733,Model_11,S067,32.44,1.73,2024-10-30 00:50:13,2024-10-30 02:34:01,64,75,18.75
U03748,Model_13,S065,25.92,2.68,2024-08-14 00:50:13,2024-08-14 03:31:01,62,87,9.67
U01181,Model_13,S068,6.83,1.4,2024-04-20 00:50:13,2024-04-20 02:14:13,27,84,4.88
U04984,Model_3,S022,10.58,0.87,2024-02-02 00:50:13,2024-02-02 01:42:25,12,29,12.16
U03310,Model_12,S043,17.1,1.69,2024-10-07 00:50:13,2024-10-07 02:31:37,53,59,10.12
U01421,Model_20,S004,22.52,1.43,2024-05-25 00:50:13,2024-05-25 02:16:01,74,97,15.75
U04555,Model_12,S039,6.72,2.1,2024-04-02 00:50:13,2024-04-02 02:56:13,71,94,3.2
U04736,Model_18,S005,21.68,1.84,2024-06-16 00:50:13,2024-06-16 02:40:37,49,52,11.78
U02154,Model_19,S030,13.7,2.46,2024-06-25 00:50:13,2024-06-25 03:17:49,6,63,5.57
U02647,Model_18,S028,20.89,1.31,2024-06-02 00:50:13,2024-06-02 02:08:49,41,44,15.95
U00959,Model_2,S057,26.41,2.39,2024-06-14 00:50:13,2024-06-14 03:13:37,42,94,11.05
U04120,Model_6,S005,3.05,0.72,2024-03-26 00:50:13,2024-03-26 01:33:25,53,89,4.24
U00335,Model_18,S029,7.91,1.17,2024-11-23 00:50:13,2024-11-23 02:00:25,62,76,6.76
U02661,Model_3,S020,6.84,1.78,2024-02-26 00:50:13,2024-02-26 02:37:01,17,65,3.84
U03242,Model_11,S056,2.82,0.85,2024-10-30 00:50:13,2024-10-30 01:41:13,55,84,3.32
U00440,Model_16,S031,8.07,0.9,2024-07-01 00:50:13,2024-07-01 01:44:13,31,42,8.97
U03694,Model_19,S011,27.06,2.79,2024-08-17 00:50:13,2024-08-17 03:37:37,27,96,9.7
U00696,Model_14,S062,25.07,2.69,2024-12-03 00:50:13,2024-12-03 03:31:37,60,63,9.32
U01092,Model_8,S063,35.09,2.41,2024-08-10 00:50:13,2024-08-10 03:14:49,43,50,14.56
U01937,Model_3,S018,19.05,1.25,2024-05-07 00:50:13,2024-05-07 02:05:13,52,100,15.24
U04396,Model_4,S045,43.15,2.85,2024-01-14 00:50:13,2024-01-14 03:41:13,54,95,15.14
U03274,Model_19,S043,9.94,0.68,2024-10-05 00:50:13,2024-10-05 01:31:01,73,85,14.62
U00509,Model_13,S033,49.65,2.38,2024-07-08 00:50:13,2024-07-08 03:13:01,78,97,20.86
U04110,Model_15,S015,14.18,1.3,2024-05-13 00:50:13,2024-05-13 02:08:13,9,89,10.91
U00445,Model_12,S066,23.02,1.49,2024-02-01 00:50:13,2024-02-01 02:19:37,32,44,15.45
U02982,Model_15,S069,27.71,2.37,2024-05-10 00:50:13,2024-05-10 03:12:25,26,77,11.69
U00861,Model_3,S051,30.85,2.55,2024-10-08 00:50:13,2024-10-08 03:23:13,42,88,12.1
U00727,Model_4,S069,27.82,2.55,2024-09-12 00:50:13,2024-09-12 03:23:13,57,99,10.91
U04444,Model_8,S024,6.16,0.91,2024-02-26 00:50:13,2024-02-26 01:44:49,65,77,6.77
U01210,Model_12,S003,15.91,1.77,2024-11-19 00:50:13,2024-11-19 02:36:25,56,72,8.99
U00549,Model_9,S007,47.37,2.97,2024-04-20 00:50:13,2024-04-20 03:48:25,23,59,15.95
U01026,Model_19,S068,33.2,2.2,2024-11-28 00:50:13,2024-11-28 03:02:13,43,84,15.09
U03316,Model_18,S048,24.84,2.73,2024-10-31 00:50:13,2024-10-31 03:34:01,77,97,9.1
U04717,Model_20,S035,3.93,1.17,2024-10-07 00:50:13,2024-10-07 02:00:25,49,69,3.36
U00223,Model_12,S048,8.1,2.27,2024-11-07 00:50:13,2024-11-07 03:06:25,49,96,3.57
U00208,Model_19,S016,8.25,0.89,2024-09-07 00:50:13,2024-09-07 01:43:37,1,24,9.27
U00587,Model_18,S001,26.27,2.78,2024-02-22 00:50:13,2024-02-22 03:37:01,38,92,9.45
U02931,Model_6,S052,9.22,0.6,2024-10-05 00:50:13,2024-10-05 01:26:13,74,97,15.36
U00183,Model_9,S017,43.1,2.96,2024-07-31 00:50:13,2024-07-31 03:47:49,26,63,14.56
U03914,Model_1,S016,53.32,2.78,2024-01-29 00:50:13,2024-01-29 03:37:01,26,41,19.18
U04124,Model_15,S012,39.83,1.96,2024-07-20 00:50:13,2024-07-20 02:47:49,32,67,20.32
U01874,Model_17,S032,6.1,0.58,2024-05-06 00:50:13,2024-05-06 01:25:01,62,95,10.52
U03197,Model_5,S009,11.46,0.82,2024-11-05 00:50:13,2024-11-05 01:39:25,62,81,13.97
U00037,Model_18,S016,15.56,0.81,2023-12-31 00:50:13,2023-12-31 01:38:49,79,82,19.21
U01623,Model_14,S062,8.11,1.53,2024-01-07 00:50:13,2024-01-07 02:22:01,59,83,5.3
U01344,Model_8,S005,14.63,1.1,2024-11-06 00:50:13,2024-11-06 01:56:13,41,49,13.3
U03928,Model_19,S029,16.7,1.09,2024-01-21 00:50:13,2024-01-21 01:55:37,32,76,15.32
U02463,Model_20,S011,18.74,0.88,2024-05-27 00:50:13,2024-05-27 01:43:01,58,100,21.3
U03235,Model_15,S059,17.03,2.76,2024-02-13 00:50:13,2024-02-13 03:35:49,13,44,6.17
U03248,Model_12,S035,52.64,2.49,2024-05-18 00:50:13,2024-05-18 03:19:37,54,81,21.14
U01142,Model_10,S068,20.72,1.34,2024-04-26 00:50:13,2024-04-26 02:10:37,9,54,15.46
U04124,Model_13,S007,33.36,2.59,2024-04-16 00:50:13,2024-04-16 03:25:37,69,99,12.88
U00462,Model_13,S002,13.87,0.82,2024-04-01 00:50:13,2024-04-01 01:39:25,4,34,16.91
U00573,Model_6,S007,17.13,1.14,2023-12-17 00:50:13,2023-12-17 01:58:37,36,63,15.03
U03058,Model_18,S029,24.64,1.24,2024-02-17 00:50:13,2024-02-17 02:04:37,78,92,19.87
U03417,Model_9,S035,32.08,2.3,2024-08-14 00:50:13,2024-08-14 03:08:13,65,83,13.95
U00578,Model_8,S010,10.71,2.15,2024-01-22 00:50:13,2024-01-22 02:59:13,5,47,4.98
U02220,Model_7,S029,26.01,2.89,2024-07-01 00:50:13,2024-07-01 03:43:37,59,90,9.0
U01022,Model_10,S031,15.9,0.78,2024-04-24 00:50:13,2024-04-24 01:37:01,17,23,20.39
U01989,Model_11,S058,13.48,2.78,2024-11-19 00:50:13,2024-11-19 03:37:01,33,79,4.85
U01118,Model_5,S030,47.57,2.48,2024-09-03 00:50:13,2024-09-03 03:19:01,12,31,19.18
U02934,Model_1,S030,8.04,1.34,2024-05-01 00:50:13,2024-05-01 02:10:37,18,39,6.0
U04698,Model_18,S040,10.24,1.81,2024-09-07 00:50:13,2024-09-07 02:38:49,76,80,5.66
U00459,Model_19,S041,3.0,1.0,2024-08-12 00:50:13,2024-08-12 01:50:13,57,71,3.0
U01116,Model_18,S050,9.35,0.86,2024-02-23 00:50:13,2024-02-23 01:41:49,30,90,10.87
U02774,Model_14,S028,7.66,1.33,2023-12-19 00:50:13,2023-12-19 02:10:01,50,75,5.76
U01432,Model_4,S028,5.84,0.56,2024-06-28 00:50:13,2024-06-28 01:23:49,18,96,10.42
U00733,Model_11,S058,43.79,2.72,2024-11-01 00:50:13,2024-11-01 03:33:25,40,99,16.1
U03632,Model_19,S066,21.02,1.8,2024-09-09 00:50:13,2024-09-09 02:38:13,76,100,11.68
U02133,Model_13,S067,23.61,1.79,2024-10-30 00:50:13,2024-10-30 02:37:37,11,83,13.19
U04337,Model_10,S029,51.78,2.69,2024-03-22 00:50:13,2024-03-22 03:31:37,59,64,19.25
U01119,Model_6,S036,14.05,0.64,2024-05-14 00:50:13,2024-05-14 01:28:37,74,78,21.96
U00365,Model_15,S007,32.07,1.74,2024-02-01 00:50:13,2024-02-01 02:34:37,7,43,18.43
U00249,Model_8,S033,10.71,0.67,2024-07-26 00:50:13,2024-07-26 01:30:25,49,93,15.99
U02252,Model_4,S054,37.89,2.28,2024-09-26 00:50:13,2024-09-26 03:07:01,59,72,16.62
U03235,Model_5,S006,7.48,1.54,2024-03-27 00:50:13,2024-03-27 02:22:37,22,26,4.86
U01118,Model_10,S010,17.68,2.21,2024-10-30 00:50:13,2024-10-30 03:02:49,5,33,8.0
U02727,Model_7,S064,9.2,1.18,2024-08-27 00:50:13,2024-08-27 02:01:01,55,73,7.8
U03521,Model_4,S023,12.33,2.71,2024-11-21 00:50:13,2024-11-21 03:32:49,36,41,4.55
U02754,Model_6,S019,2.8,0.72,2024-10-20 00:50:13,2024-10-20 01:33:25,61,76,3.89
U01059,Model_4,S026,15.74,2.82,2024-02-23 00:50:13,2024-02-23 03:39:25,27,80,5.58
U03722,Model_19,S031,12.55,2.77,2024-03-25 00:50:13,2024-03-25 03:36:25,37,95,4.53
U00795,Model_10,S049,20.47,2.22,2024-04-28 00:50:13,2024-04-28 03:03:25,36,59,9.22
U02440,Model_6,S059,16.41,2.2,2024-11-27 00:50:13,2024-11-27 03:02:13,65,78,7.46
U01588,Model_9,S065,4.78,1.26,2024-02-23 00:50:13,2024-02-23 02:05:49,79,92,3.79
U04985,Model_1,S042,20.48,1.06,2024-10-09 00:50:13,2024-10-09 01:53:49,73,78,19.32
U02657,Model_4,S019,8.79,1.61,2024-03-31 00:50:13,2024-03-31 02:26:49,22,86,5.46
U04528,Model_19,S018,31.99,1.53,2024-09-06 00:50:13,2024-09-06 02:22:01,65,92,20.91
U01897,Model_8,S023,7.96,0.78,2024-07-01 00:50:13,2024-07-01 01:37:01,49,74,10.21
U01110,Model_6,S041,15.79,1.15,2024-08-27 00:50:13,2024-08-27 01:59:13,51,83,13.73
U03751,Model_5,S001,23.77,1.14,2024-12-02 00:50:13,2024-12-02 01:58:37,33,80,20.85
U01183,Model_14,S010,31.96,1.55,2024-06-16 00:50:13,2024-06-16 02:23:13,58,78,20.62
U03115,Model_18,S044,13.66,1.32,2024-01-31 00:50:13,2024-01-31 02:09:25,26,58,10.35
U00834,Model_17,S012,51.98,2.39,2024-10-31 00:50:13,2024-10-31 03:13:37,7,21,21.75
U01246,Model_2,S062,32.9,1.83,2024-06-01 00:50:13,2024-06-01 02:40:01,22,87,17.98
U03472,Model_20,S046,40.48,2.08,2024-06-12 00:50:13,2024-06-12 02:55:01,6,31,19.46
U01768,Model_2,S032,9.22,0.67,2023-12-24 00:50:13,2023-12-24 01:30:25,59,72,13.76
U02921,Model_5,S057,11.55,0.91,2024-01-12 00:50:13,2024-01-12 01:44:49,58,72,12.69
U02245,Model_13,S040,37.35,2.47,2024-07-03 00:50:13,2024-07-03 03:18:25,15,90,15.12
U04925,Model_3,S062,30.88,2.83,2024-07-24 00:50:13,2024-07-24 03:40:01,41,72,10.91
U03273,Model_7,S019,38.83,2.98,2024-02-23 00:50:13,2024-02-23 03:49:01,12,60,13.03
U01523,Model_10,S059,5.68,1.15,2024-03-05 00:50:13,2024-03-05 01:59:13,55,63,4.94
U03484,Model_7,S061,9.87,1.87,2024-03-06 00:50:13,2024-03-06 02:42:25,33,92,5.28
U01359,Model_1,S019,28.37,1.31,2024-08-27 00:50:13,2024-08-27 02:08:49,2,23,21.66
U02765,Model_17,S035,8.06,0.5,2024-05-12 00:50:13,2024-05-12 01:20:13,73,98,16.13
U02001,Model_15,S057,10.93,1.99,2024-06-16 00:50:13,2024-06-16 02:49:37,43,91,5.49
U03810,Model_17,S047,13.5,0.77,2024-02-21 00:50:13,2024-02-21 01:36:25,2,24,17.53
U01042,Model_10,S066,14.47,2.82,2024-09-27 00:50:13,2024-09-27 03:39:25,14,75,5.13
U02073,Model_5,S063,23.38,1.35,2024-12-01 00:50:13,2024-12-01 02:11:13,30,65,17.32
U02545,Model_16,S054,15.21,1.26,2024-09-29 00:50:13,2024-09-29 02:05:49,53,87,12.07
U02556,Model_18,S070,16.53,2.76,2024-05-24 00:50:13,2024-05-24 03:35:49,1,14,5.99
U00377,Model_13,S035,10.3,2.96,2024-09-07 00:50:13,2024-09-07 03:47:49,79,100,3.48
U02563,Model_14,S067,30.07,2.01,2024-10-03 00:50:13,2024-10-03 02:50:49,61,77,14.96
U04996,Model_6,S052,39.23,2.27,2024-07-19 00:50:13,2024-07-19 03:06:25,76,99,17.28
U01773,Model_1,S002,14.17,1.12,2024-08-01 00:50:13,2024-08-01 01:57:25,6,33,12.65
U00354,Model_20,S047,55.36,2.57,2024-09-22 00:50:13,2024-09-22 03:24:25,62,83,21.54
U01443,Model_18,S058,33.97,2.26,2024-06-09 00:50:13,2024-06-09 03:05:49,51,66,15.03
U01430,Model_3,S005,4.82,0.73,2024-07-23 00:50:13,2024-07-23 01:34:01,75,93,6.6
U02782,Model_8,S022,28.64,2.58,2023-12-21 00:50:13,2023-12-21 03:25:01,51,71,11.1
U04861,Model_2,S070,1.89,0.57,2024-11-25 00:50:13,2024-11-25 01:24:25,37,82,3.31
U01594,Model_5,S050,54.5,2.62,2024-10-14 00:50:13,2024-10-14 03:27:25,24,53,20.8
U01464,Model_7,S003,7.59,0.98,2024-01-19 00:50:13,2024-01-19 01:49:01,54,80,7.74
U02813,Model_4,S025,34.05,1.75,2024-02-15 00:50:13,2024-02-15 02:35:13,6,56,19.46
U00532,Model_8,S040,40.7,2.26,2024-11-04 00:50:13,2024-11-04 03:05:49,65,88,18.01
U03881,Model_10,S041,50.91,2.48,2024-10-05 00:50:13,2024-10-05 03:19:01,50,72,20.53
U00279,Model_11,S050,8.71,0.91,2024-06-10 00:50:13,2024-06-10 01:44:49,69,86,9.57
U03710,Model_3,S006,22.85,1.69,2024-02-17 00:50:13,2024-02-17 02:31:37,10,99,13.52
U04489,Model_7,S048,8.38,1.03,2024-05-21 00:50:13,2024-05-21 01:52:01,29,89,8.14
U04767,Model_9,S034,47.62,2.57,2024-11-05 00:50:13,2024-11-05 03:24:25,17,91,18.53
U00674,Model_2,S058,23.78,1.63,2024-01-20 00:50:13,2024-01-20 02:28:01,72,87,14.59
U02064,Model_20,S064,33.32,1.7,2024-03-22 00:50:13,2024-03-22 02:32:13,27,90,19.6
U04186,Model_9,S064,7.06,1.76,2024-08-30 00:50:13,2024-08-30 02:35:49,30,36,4.01
U02067,Model_11,S069,19.72,1.7,2024-09-24 00:50:13,2024-09-24 02:32:13,76,98,11.6
U03314,Model_12,S042,22.27,1.06,2024-11-26 00:50:13,2024-11-26 01:53:49,69,97,21.01
U00003,Model_18,S021,17.04,1.12,2024-05-30 00:50:13,2024-05-30 01:57:25,61,73,15.21
U01241,Model_11,S045,11.64,1.59,2024-04-14 00:50:13,2024-04-14 02:25:37,72,82,7.32
U00274,Model_3,S031,19.9,2.78,2024-08-19 00:50:13,2024-08-19 03:37:01,14,93,7.16
U02648,Model_19,S058,17.88,1.57,2024-07-04 00:50:13,2024-07-04 02:24:25,37,62,11.39
U01749,Model_9,S016,19.92,2.96,2024-01-27 00:50:13,2024-01-27 03:47:49,1,98,6.73
U03559,Model_4,S057,12.67,1.77,2024-08-23 00:50:13,2024-08-23 02:36:25,31,80,7.16
U03662,Model_11,S061,24.58,1.78,2024-07-11 00:50:13,2024-07-11 02:37:01,11,40,13.81
U04042,Model_4,S050,18.3,2.07,2024-09-21 00:50:13,2024-09-21 02:54:25,80,87,8.84
U04623,Model_14,S021,35.44,1.99,2024-05-29 00:50:13,2024-05-29 02:49:37,56,82,17.81
U02065,Model_12,S045,12.99,1.82,2024-06-13 00:50:13,2024-06-13 02:39:25,48,90,7.14
U03522,Model_3,S041,15.33,2.37,2024-02-11 00:50:13,2024-02-11 03:12:25,49,54,6.47
U00679,Model_4,S025,3.11,0.56,2024-08-07 00:50:13,2024-08-07 01:23:49,40,50,5.56
U04233,Model_3,S038,47.57,2.7,2024-01-18 00:50:13,2024-01-18 03:32:13,55,56,17.62
U02782,Model_14,S005,3.09,0.95,2024-02-06 00:50:13,2024-02-06 01:47:13,27,90,3.25
U04318,Model_18,S041,40.19,2.1,2024-06-23 00:50:13,2024-06-23 02:56:13,22,37,19.14
U02971,Model_10,S025,17.39,2.15,2024-03-18 00:50:13,2024-03-18 02:59:13,9,87,8.09
U02961,Model_8,S021,6.15,0.98,2024-08-16 00:50:13,2024-08-16 01:49:01,46,74,6.28
U01234,Model_5,S040,27.1,2.18,2024-10-03 00:50:13,2024-10-03 03:01:01,51,79,12.43
U00586,Model_8,S067,18.81,1.41,2024-05-28 00:50:13,2024-05-28 02:14:49,21,79,13.34
U04706,Model_1,S019,11.13,0.51,2023-12-28 00:50:13,2023-12-28 01:20:49,25,81,21.82
U03400,Model_11,S029,35.94,2.05,2024-07-16 00:50:13,2024-07-16 02:53:13,26,94,17.53
U04976,Model_20,S022,41.79,2.97,2024-04-14 00:50:13,2024-04-14 03:48:25,23,30,14.07
U04700,Model_2,S062,6.42,0.83,2024-08-06 00:50:13,2024-08-06 01:40:01,36,59,7.73
U04656,Model_18,S046,37.05,2.87,2024-03-16 00:50:13,2024-03-16 03:42:25,63,69,12.91
U02851,Model_20,S002,2.42,0.75,2024-06-11 00:50:13,2024-06-11 01:35:13,55,93,3.23
U04003,Model_14,S064,23.17,1.59,2024-04-15 00:50:13,2024-04-15 02:25:37,13,100,14.57
U00084,Model_1,S029,28.25,1.33,2024-12-07 00:50:13,2024-12-07 02:10:01,14,59,21.24
U02528,Model_11,S047,36.4,2.58,2024-11-25 00:50:13,2024-11-25 03:25:01,38,46,14.11
U00674,Model_4,S034,10.11,2.06,2024-04-27 00:50:13,2024-04-27 02:53:49,42,46,4.91
U02123,Model_12,S046,30.83,1.68,2024-04-11 00:50:13,2024-04-11 02:31:01,35,73,18.35
U01148,Model_13,S004,37.45,2.7,2024-01-01 00:50:13,2024-01-01 03:32:13,17,77,13.87
U02755,Model_16,S061,16.39,1.62,2024-10-03 00:50:13,2024-10-03 02:27:25,46,77,10.12
U04438,Model_5,S056,12.61,0.72,2024-08-08 00:50:13,2024-08-08 01:33:25,77,81,17.52
U00769,Model_19,S055,21.03,1.96,2023-12-22 00:50:13,2023-12-22 02:47:49,38,56,10.73
U03691,Model_11,S018,33.71,2.24,2024-03-15 00:50:13,2024-03-15 03:04:37,62,82,15.05
U02328,Model_7,S008,17.48,1.61,2024-01-26 00:50:13,2024-01-26 02:26:49,12,51,10.86
U04699,Model_4,S007,13.96,2.48,2024-09-12 00:50:13,2024-09-12 03:19:01,19,88,5.63
U02254,Model_14,S040,16.82,2.24,2024-08-09 00:50:13,2024-08-09 03:04:37,37,48,7.51
U01590,Model_10,S023,23.72,2.31,2024-12-16 00:50:13,2024-12-16 03:08:49,24,40,10.27
U04909,Model_9,S020,7.37,1.34,2023-12-30 00:50:13,2023-12-30 02:10:37,6,67,5.5
U04080,Model_5,S054,14.71,1.16,2024-03-15 00:50:13,2024-03-15 01:59:49,10,74,12.68
U01180,Model_13,S026,15.08,1.35,2024-12-11 00:50:13,2024-12-11 02:11:13,58,65,11.17
U04058,Model_7,S002,41.73,2.91,2024-05-19 00:50:13,2024-05-19 03:44:49,71,83,14.34
U02527,Model_20,S052,16.73,2.77,2024-02-12 00:50:13,2024-02-12 03:36:25,51,57,6.04
U00530,Model_10,S039,37.15,1.74,2024-11-08 00:50:13,2024-11-08 02:34:37,39,63,21.35
U00187,Model_15,S029,33.65,1.99,2024-03-10 00:50:13,2024-03-10 02:49:37,23,90,16.91
U01183,Model_19,S061,4.96,0.64,2024-05-05 00:50:13,2024-05-05 01:28:37,6,90,7.75
U00326,Model_18,S067,38.49,2.04,2024-10-02 00:50:13,2024-10-02 02:52:37,71,91,18.87
U02402,Model_12,S054,9.81,2.78,2024-10-18 00:50:13,2024-10-18 03:37:01,22,34,3.53
U01550,Model_17,S040,25.75,1.29,2024-08-20 00:50:13,2024-08-20 02:07:37,25,56,19.96
U03596,Model_10,S006,22.5,1.27,2024-11-12 00:50:13,2024-11-12 02:06:25,53,73,17.72
U04015,Model_15,S032,24.81,1.36,2024-10-27 00:50:13,2024-10-27 02:11:49,68,70,18.24
U02338,Model_2,S032,10.9,0.8,2024-08-12 00:50:13,2024-08-12 01:38:13,42,87,13.62
U03145,Model_19,S066,9.1,2.8,2024-09-05 00:50:13,2024-09-05 03:38:13,65,98,3.25
U03014,Model_6,S060,33.68,2.51,2024-02-05 00:50:13,2024-02-05 03:20:49,54,79,13.42
U00212,Model_16,S035,48.64,2.51,2024-03-01 00:50:13,2024-03-01 03:20:49,23,81,19.38
U01155,Model_16,S048,45.95,2.87,2024-09-19 00:50:13,2024-09-19 03:42:25,28,85,16.01
U03341,Model_2,S014,23.42,1.23,2024-01-12 00:50:13,2024-01-12 02:04:01,20,100,19.04
U00955,Model_8,S052,15.66,1.42,2024-03-01 00:50:13,2024-03-01 02:15:25,54,79,11.03
U01608,Model_9,S030,11.21,2.4,2024-04-22 00:50:13,2024-04-22 03:14:13,16,38,4.67
U01883,Model_13,S053,22.2,1.83,2024-10-15 00:50:13,2024-10-15 02:40:01,61,96,12.13
U02106,Model_12,S032,21.6,1.76,2024-09-03 00:50:13,2024-09-03 02:35:49,34,96,12.27
U04778,Model_11,S002,19.77,1.32,2024-09-18 00:50:13,2024-09-18 02:09:25,40,48,14.98
U03108,Model_1,S039,29.76,2.08,2024-04-27 00:50:13,2024-04-27 02:55:01,27,44,14.31
U03009,Model_16,S020,16.45,1.52,2024-04-08 00:50:13,2024-04-08 02:21:25,44,82,10.82
U02142,Model_3,S009,51.52,2.5,2024-10-02 00:50:13,2024-10-02 03:20:13,63,89,20.61
U01891,Model_18,S060,4.43,1.02,2024-07-12 00:50:13,2024-07-12 01:51:25,38,100,4.34
U00390,Model_3,S063,20.96,1.43,2024-03-07 00:50:13,2024-03-07 02:16:01,45,80,14.66
U03680,Model_8,S053,36.78,1.81,2024-10-08 00:50:13,2024-10-08 02:38:49,60,83,20.32
U00351,Model_8,S030,5.09,0.74,2024-07-12 00:50:13,2024-07-12 01:34:37,68,69,6.88
U03561,Model_13,S022,24.28,2.8,2024-07-08 00:50:13,2024-07-08 03:38:13,72,97,8.67
U01566,Model_11,S059,40.22,1.9,2024-05-28 00:50:13,2024-05-28 02:44:13,69,79,21.17
U00915,Model_3,S042,10.19,0.62,2024-01-05 00:50:13,2024-01-05 01:27:25,35,38,16.44
U00287,Model_4,S049,32.05,1.66,2024-06-25 00:50:13,2024-06-25 02:29:49,54,74,19.31
U03188,Model_16,S051,14.05,0.92,2024-05-20 00:50:13,2024-05-20 01:45:25,66,82,15.27
U02307,Model_9,S010,57.29,2.61,2024-07-11 00:50:13,2024-07-11 03:26:49,55,88,21.95
U01039,Model_17,S069,42.1,2.25,2024-05-24 00:50:13,2024-05-24 03:05:13,64,83,18.71
U04592,Model_2,S046,9.74,2.28,2024-03-06 00:50:13,2024-03-06 03:07:01,54,60,4.27
U01821,Model_16,S062,12.25,2.42,2024-07-28 00:50:13,2024-07-28 03:15:25,26,78,5.06
U03673,Model_14,S040,8.88,0.72,2024-08-31 00:50:13,2024-08-31 01:33:25,67,77,12.34
U04846,Model_19,S010,11.6,0.53,2024-01-14 00:50:13,2024-01-14 01:22:01,13,80,21.88
U04097,Model_4,S029,26.65,1.25,2024-03-13 00:50:13,2024-03-13 02:05:13,69,76,21.32
U00733,Model_12,S034,10.22,2.8,2024-01-08 00:50:13,2024-01-08 03:38:13,34,84,3.65
U04681,Model_11,S066,24.73,1.49,2024-11-11 00:50:13,2024-11-11 02:19:37,54,56,16.6
U03661,Model_5,S056,27.31,2.75,2024-02-25 00:50:13,2024-02-25 03:35:13,57,86,9.93
